the hospital|doctor|start pushing. here we go. here come the shoulders... the baby starts crying, and the doctor holds it up.
the hospital|monica|its a... its a boy
the hospital|chandler|wow
the hospital|erica|is he okay
the hospital|doctor|hes just fine.
the hospital|monica|oh, you did it
the hospital|chandler|emotional its a baby a beautiful little baby and some   other stuff im gonna pretend i dont see.
the hospital|doctor|would you like to cut the umbilical cord a nurse gives monica a pair of scissors. monica gives it to chandler,    and they cut it together.
the hospital|chandler|well, thats spongy.
the hospital|monica|to her son oh, hey handsome oh, im gonna love you so much   that no woman is ever gonna be good enough for you to chandler, on   the verge of tears oh, we are so lucky
the hospital|chandler|i know. he has your eyes. monica looks at him.
the hospital|chandler|i mean, i know thats not possible, but he does.
the hospital|nurse|well just get him cleaned up a bit. the doctor hands the boy to the nurse, and she walks over to another    part of the room with him.
the hospital|chandler|okay.
the hospital|monica|to erica oh my god, hes beautiful. thank you so much.
the hospital|erica|im really happy for you guys.
the hospital|chandler|how do you feel
the hospital|erica|im tired
the hospital|doctor|well, you dont have that much time to relax. the other one    will be along in a minute. chandler stares at the doctor, completely shocked. monica just    freezes and turns around slowly.
the hospital|monica|i... im sorry, who should be along in a what now
the hospital|doctor|the next baby should be along in a minute.
the hospital|monica|we only ordered one
the hospital|doctor|you know its twins, right
the hospital|chandler|oh, yeah these are the faces of two people in the know commercial break
the hospital|doctor|i cant believe you didnt know its twins this has never    happened before.
the hospital|chandler|well, gosh. that makes me feel so special and good.
the hospital|monica|to the doctor wait, did you know it was twins
the hospital|doctor|yeah, its here in the paperwork we got from the clinic in    ohio.
the hospital|monica|to erica anybody tell you
the hospital|erica|i dont think so. although, they did mention something about    two heartbeats. but i thought that was just mine and the babys. they    kept saying both heartbeats are really strong, and i thought well,    thats good cause im having a baby.
the hospital|monica|this is unbelievable.
the hospital|erica|twins actually run in my family.
the hospital|chandler|interesting to monica can i see you for a second they walk over to the door.
the hospital|chandler|what do we do
the hospital|monica|what do you mean what do we do
the hospital|chandler|panicking twins twins
the hospital|monica|chandler, youre panicking
the hospital|chandler|uhhuh join me, wont you okay, what do you say we keep   one, and then just like have an option on the other one
the hospital|monica|we cant split them up
the hospital|chandler|why not we could give each of them half a medallion, and    then years later, theyll find each other and be reunited. i mean,    thats a great day for everybody.
the hospital|monica|okay, what if the person who adopts the other one is horrible
the hospital|chandler|what if theyre not what if its adopted by a king
the hospital|monica|yeah, because i hear the king is looking to adopt.
the hospital|chandler|monica, we are not ready to have two babies
the hospital|monica|that doesnt matter we have waited so long for this. i dont    care if its two babies. i dont care if its three babies i dont    care if the entire cast of eight is enough comes out of there we    are taking them home, because they are our children
the hospital|chandler|smiles okay. shhh... he hugs her.
the hospital|chandler|okay.
the hospital|monica|okay
the hospital|chandler|okay
the hospital|doctor|it looks like were about ready over here. monica and chandler run back to ericas bed.
the hospital|doctor|come on, erica, start pushing again now.
the hospital|erica|ow erica screams.
the hospital|doctor|here she comes
the hospital|chandler|shocked she its a girl
the hospital|doctor|yeah.
central perk|chandler|to monica well, now we have one of each to the doctor    and thats enough 
central perk|ross|and then she said it was the perfect way to say goodbye.
central perk|joey|oh my god what did you say
central perk|ross|nothing what do you say to that
central perk|phoebe|ross, youve got to tell her how you feel
central perk|ross|no way
central perk|joey|you cant just give up is that what a dinosaur would do
central perk|ross|what
central perk|joey|dude, im just trying to speak your language.
central perk|phoebe|ross, rachel doesnt know that you wanna get back together. if    she did, she might feel differently. she might not even go.
central perk|ross|you really think so
central perk|phoebe|im telling you oh, okay this is the part of the musical    where thered be a really good convincing song. singing bambam,    dont take no for an answer. bambam, dont let love fly away.    bambambambam... rachel enters and interrupts phoebes song.
central perk|rachel|hi
central perk|phoebe|cant a girl finish a song around here
central perk|joey|hey
central perk|rachel|hi so i just dropped emma off at my moms.
central perk|ross|okay.
central perk|joey|oh, youre not taking her with you tonight
central perk|rachel|no, we decided that i would go ahead and set up first, and    then my mom would bring emma to paris on sunday.
central perk|phoebe|wow, eight hour flight with a oneyear old good luck, mom.
central perk|rachel|are you kidding eight hours with my mother talking about    atkins good luck, emma rachel walks up to the counter.
central perk|ross|alright, you know what youre right. i should at least tell her   how i feel. he stands up.
central perk|joey|ross, wait
central perk|ross|what what
central perk|joey|could you get me a muffin ross walks up to rachel, but gunther gets there first.
central perk|gunther|rachel
central perk|rachel|yeah
central perk|gunther|i... i know youre leaving tonight, but i just have to tell   you. i love you. ross is shocked.
central perk|gunther|i... i dont know if that changes your plans at all, but i   thought you should know.
central perk|rachel|touched gunther... oh... i love you too. probably not in the   same way, but i do. and, and when im in a caf, having coffee, or i   see a man with hair brighter than the sun, ill think of you. aw. she kisses him on the cheek and looks over at the others.
central perk|rachel|oh... bye guys. rachel leaves.
central perk|ross|oh my god
central perk|phoebe|unbelievable
central perk|joey|hey, you know what might help
the hospital|ross|im not getting you a muffin    two nurses are taking care of erica.]
the hospital|monica|do you think they recognize each other from in there
the hospital|chandler|maybe. unless theyre like two people who have lived in    apartments next to each other for years, and then one day theyre    pushed through a vagina and they meet.
the hospital|nurse|were going to take erica to recovery now.
the hospital|monica|theres something that we wanna tell you. we decided to name    the girlbaby erica.
the hospital|erica|oh my god, thats just like my name
the hospital|monica|son of a gun, it is
the hospital|erica|anyway, im gonna go and get some rest. im really glad i    picked you guys. youre gonna make great parents. even chandler.
the hospital|monica|okay, well, bye
the hospital|erica|bye
the hospital|chandler|bye
the hospital|monica|well call you
the hospital|erica|okay.
the hospital|chandler|have fun at churchcamp the nurses take erica to the recovery room. monica and chandler smile   at each other.
the hospital|monica|oh, look at these little bunnies
the hospital|chandler|i know you ready to trade
the hospital|monica|okay.
the hospital|chandler|okay.
the hospital|monica|alright, lets see.. they start trying to trade babies while holding one each. they have    no idea how to do it, so they just shift the babies around in their    arms. they give up pretty quickly.
the hospital|chandler|we could trade later.
monica and chandlers apartment|monica|yeah, im good.    there is a white crib decorated with balloons in the middle of the    apartment. also, there are boxes all over the apartment. joey is    working on something on the coffee table.]
monica and chandlers apartment|phoebe|hey, what are you working on
monica and chandlers apartment|joey|its a... its a welcome home sign for the baby. he holds up a white poster with huge red letters. it reads, welcome   home baby. there is also a huge red stain on the left of the poster.
monica and chandlers apartment|phoebe|how sweet oh, is that the baby she points at the stain.
monica and chandlers apartment|joey|no, i sat in the paint. ross enters with a gift for the baby.
monica and chandlers apartment|ross|hey.
monica and chandlers apartment|phoebe|hey. so, did you talk to rachel
monica and chandlers apartment|ross|no, and im not going to.
monica and chandlers apartment|phoebe|what
monica and chandlers apartment|joey|why not
monica and chandlers apartment|ross|because shes just going to shoot me down. you guys saw what    happened with gunther. that did not look like fun.
monica and chandlers apartment|phoebe|how can you compare yourself to gunther i mean, sure, hes    sexy in a more obvious way. you have a relationship with her, you    slept together last night.
monica and chandlers apartment|ross|yeah, and she still wants to go its pretty clear where she is.
monica and chandlers apartment|joey|yeah, i know what you mean. i mean, sometimes... he sits down in the wet paint again.
monica and chandlers apartment|phoebe|uh, joe
monica and chandlers apartment|joey|damn it
monica and chandlers apartment|ross|look, even if i were gonna tell her, i dont have to do it now.    okay ill be seeing her again. weve got time.
monica and chandlers apartment|phoebe|no, you dont shes going to paris she is going to meet    somebody. do you know how many hot guys there are in paris its...    its a city of gunthers mike enters with a roll of paper in his hand.
monica and chandlers apartment|mike|hey
monica and chandlers apartment|phoebe|hey what do you have there
monica and chandlers apartment|mike|oh, i made a little something. if i had more time to work on it,    itd be better, but.. he shows them a beautiful banner he has made. it reads, welcome to    the world, baby bing.
monica and chandlers apartment|ross|oh my god you did that yourself
monica and chandlers apartment|phoebe|honey, thats gorgeous
monica and chandlers apartment|joey|you know, the baby cant read, mike rachel enters.
monica and chandlers apartment|rachel|hi you guys, the carservice just got here. i cant believe   theyre not home yet i have to catch my stupid plane. i wanna see the   baby
monica and chandlers apartment|joey|monica just called from the cab. she said they should be here   any minute. and apparently, theres some big surprise.
monica and chandlers apartment|phoebe|yeah, did she sound happy about it cause my friend ethels   baby was born with a teeny, tiny beard. monica enters carrying her son.
monica and chandlers apartment|rachel|oh my god
monica and chandlers apartment|ross|oh my god they all walk over to see the baby.
monica and chandlers apartment|rachel|hi oh my gosh chandler enters carrying his daughter.
monica and chandlers apartment|chandler|hey. everybody turns around.
monica and chandlers apartment|phoebe, ross, rachel|hey. they turn back around to see the baby monicas carrying, but then    they realise what the surprise is. ross, mike, phoebe and rachel gasp    and stare at chandler and his baby. joey hasnt figured it out yet.
monica and chandlers apartment|joey|to monica hey, so what is the big surprise
monica and chandlers apartment|rachel|oh. joey stares at chandler and monica and finally puts two and two    together. he gasps.
monica and chandlers apartment|ross|oh my god
monica and chandlers apartment|rachel|what... what...
monica and chandlers apartment|ross|okay, okay, awkward question. the hospital knows you took two,    right
monica and chandlers apartment|monica|yes, its twins
monica and chandlers apartment|ross|oh my god.
monica and chandlers apartment|joey|oh, theyre so cute now, what, what kinds are they
monica and chandlers apartment|monica|points at the baby shes holding this is a boy, points at    the baby chandler is holding and thats a girl.
monica and chandlers apartment|chandler|her name is erica.
monica and chandlers apartment|rachel|aw..
monica and chandlers apartment|joey|hey, that pregnant girls name was erica.
monica and chandlers apartment|chandler|yeah. its a shame you two didnt get to spend more time   together.
monica and chandlers apartment|monica|yeah, we named the boy jack after dad.
monica and chandlers apartment|ross|aw, hes gonna be so happy.
monica and chandlers apartment|phoebe|oh, jack bing. i love that. ooh, it sounds like a 40s   newspaper guy, you know jack bing, morning gazette. im gonna blow   this story wide open chandler and monica carry erica and jack over to the crib and put   them down carefully.
monica and chandlers apartment|rachel|oh my gosh. wow, so beautiful.
monica and chandlers apartment|mike|to phoebe i want one.
monica and chandlers apartment|phoebe|oh yeah well, tell me which one, and ill try slip it in my   coat.
monica and chandlers apartment|mike|seriously. wanna make one of those
monica and chandlers apartment|phoebe|one how about a whole bunch
monica and chandlers apartment|mike|really
monica and chandlers apartment|phoebe|yeah ooh, we could teach them to sing, and we can be like the   von trapp family only without the nazis. although that sounds kinda   dull.
monica and chandlers apartment|rachel|oh, you guys, i cant believe this. but ill leave now, or im   gonna miss my plane.
monica and chandlers apartment|monica|im just so glad you got to see the babies. they hug.
monica and chandlers apartment|rachel|me too. oh, im just sorry im not gonna be around to watch   you two attempt to handle this alright, i cant say goodbye to you   guys again. i love you all so much.
monica and chandlers apartment|monica|i love you.
monica and chandlers apartment|chandler|i love you.
monica and chandlers apartment|monica|call us when you get there.
monica and chandlers apartment|rachel|i will. ross, come here. she pulls him over to the door.
monica and chandlers apartment|rachel|i just want you to know.. last night.. ill never forget it.
monica and chandlers apartment|ross|neither will i. they hug as phoebe and joey stare at the two of them.
monica and chandlers apartment|rachel|alright, now i really have to go. okay. au revoir oh, theyre    gonna really hate me over there. she leaves.
monica and chandlers apartment|phoebe|so, you just let her go
monica and chandlers apartment|ross|yeah.
monica and chandlers apartment|joey|hey, maybe thats for the best.
monica and chandlers apartment|ross|yeah
monica and chandlers apartment|joey|yeah. you know you just... look, you gotta... you gotta think    about last night the way she does, okay maybe, maybe sleeping    together was the perfect way to say goodbye
monica and chandlers apartment|phoebe|but now shell never know how he feels
monica and chandlers apartment|joey|maybe thats okay. you know maybe, maybe it is better this way    i mean, now, now you can move on. i mean, youve been trying to for so   long, maybe now that youre on different continents.. looks at   phoebe right phoebe nods.
monica and chandlers apartment|joey|maybe now you can actually do it. you know you can finally get   over her.
monica and chandlers apartment|ross|yeah, thats true. except i dont wanna get over her.
monica and chandlers apartment|joey|what
monica and chandlers apartment|ross|i dont i wanna be with her.
monica and chandlers apartment|joey|really
monica and chandlers apartment|ross|yeah, im gonna go after her.
monica and chandlers apartment|joey|yeah, you are
monica and chandlers apartment|phoebe|woo monica and chandler look shocked as ross goes to leave.
monica and chandlers apartment|phoebe|wait, wait get your coat get your coat
monica and chandlers apartment|ross|my coat...
monica and chandlers apartment|joey|this is so cool
monica and chandlers apartment|chandler|i have no idea whats going on, but i am excited
monica and chandlers apartment|joey|but ross, ross. what do you, what do you think shes going to   say
monica and chandlers apartment|ross|i dont know, but i.. look, even if she shoots me down, at least   i wont spend the rest of my life wondering what would have happened.   where  where is my coat
monica and chandlers apartment|phoebe|you didnt bring one my cabs downstairs, ill drive you to   the airport.
monica and chandlers apartment|ross|okay, guys, wish me luck.
monica and chandlers apartment|phoebe|hurry
the street right in front of central perk|joey|good luck, good luck phoebe and ross leave.    there. ross and phoebe run over and jump in.]
the street right in front of central perk|ross|theres no seatbelt
the street right in front of central perk|phoebe|thats okay. if  if we hit anything, the engine will explode,    so you know, its better if youre thrown from the car. ross looks terrified.
the street right in front of central perk|ross|alright, alright, lets do this
the street right in front of central perk|phoebe|okay a guy comes up and gets into the backseat of the cab.
the street right in front of central perk|ross|hey
the street right in front of central perk|man|18th and east end.
the street right in front of central perk|phoebe|i  i dont take passengers.
the street right in front of central perk|man|hey the law says you have to accept any fare.
the street right in front of central perk|ross|no, you dont understand. this isnt a real cab.
the street right in front of central perk|man|alright, i gotta report you. whats your medallion number
the street right in front of central perk|phoebe|my medallion number is, get out of the cab
the street right in front of central perk|man|what
the street right in front of central perk|ross|screaming get out of the cab
monica and chandlers apartment|phoebe|get out of the cab the man jumps out, obviously a little scared. phoebe drives off.    there, packing the last boxes.]
monica and chandlers apartment|joey|oh, hey, hey, can i give you guys your housewarming present    now
monica and chandlers apartment|monica|now, that you can do.
monica and chandlers apartment|joey|alright cut to joeys apartment. joey looks inside the cardboard box that   used to be the home of chick jr. and duck jr., but they have   disappeared.
phoebes cab|joey|ah... chick jr. duck jr. dont hide from mama    ross has closed his eyes.]
phoebes cab|phoebe|you can open your eyes now.
phoebes cab|ross|are we off the bridge
phoebes cab|phoebe|yes.
phoebes cab|ross|is the old woman on the bicycle still alive
phoebes cab|phoebe|yes, she jumped right back up. ross opens his eyes.
phoebes cab|ross|oh my god, phoebe, slow down
phoebes cab|phoebe|do you wanna get to rachel in time
phoebes cab|ross|yes, but i dont wanna die in your cab
phoebes cab|phoebe|you should have thought of that before you got in they drive up to a tollbooth.
phoebes cab|phoebe|tollbooth.
phoebes cab|ross|what
phoebes cab|phoebe|screaming tollbooth four bucks. there are quarters in the    glove compartment. ross tries to open a plastic bag filled with quarters, but hes quite   slow.
phoebes cab|phoebe|hurry
phoebes cab|ross|okay
phoebes cab|phoebe|okay. phoebe tries to throw some quarters out the window, but she has   forgotten to open the window, and she and ross scream.
joeys apartment|phoebe|damn, that window is clean. 
joeys apartment|joey|quack, quack, tweet, tweet, quack, quack, tweet, tweet, quack,   quack, tweet, tweet, quack, quack, tweet, tweet, quack, tweet, quack... monica and chandler enter.
joeys apartment|chandler|we were wondering what was taking so long with the gift, but   now we understand you were doing this.
joeys apartment|joey|okay, i wanted to surprise you, but for your housewarming gift,   i got you a babychick and a babyduck chandler grins, while monica is less enthusiastic.
joeys apartment|chandler|really you got us a chick and a duck
joeys apartment|monica|oh, great just what you want for a new house with infants.   bird feces.
joeys apartment|joey|yeah, yeah, they must have jumped off the table, cause now   theyre gone
joeys apartment|chandler|oh, dont worry, well find them.
joeys apartment|monica|actually, im gonna go check on the twins.
joeys apartment|chandler|alright. monica turns around and is about to leave when she steps on   something.
joeys apartment|monica|oh god what did i just step on
joeys apartment|joey|oh
joeys apartment|chandler|its okay, its just an egg roll.
joeys apartment|monica|oh..
joeys apartment|joey|you stepped on my egg roll
joeys apartment|monica|im sorry, i didnt know to look for chinese food on the    floor.
joeys apartment|joey|just put it on a plate and leave. she does so.
joeys apartment|chandler|okay, lets find these birds.
joeys apartment|joey|alright. suddenly, they hear the birds.
joeys apartment|joey|wait, wait. do you hear that they realise that the birds are in the foosball table.
joeys apartment|joey|oh theyre in the table
joeys apartment|chandler|well, that cant be good
joeys apartment|joey|we gotta get them out of there
joeys apartment|chandler|how
joeys apartment|joey|oh, oh maybe we can lure them out. you know any birdcalls
joeys apartment|chandler|oh, tons, im quite the woodsman.
joeys apartment|joey|well, maybe we can just tip the table a little.
joeys apartment|chandler|joey, wait the ball
joeys apartment|joey|oh the ball rolls into one of the goals, and chandler and joey listen in    horror as the ball makes its way inside the table. finally, they can    hear the birds again.
joeys apartment|joey|oh god so what do we do
joeys apartment|chandler|i dont know. maybe we can open this up somehow.
joeys apartment|joey|okay.
joeys apartment|chandler|no... its all glued together.
joeys apartment|joey|does that mean we have to bust it open
joeys apartment|chandler|i dont know. maybe.
joeys apartment|joey|oh my god
joeys apartment|chandler|i know its.. its the foosball table.
joeys apartment|joey|all right, you know what we dont have a choice. its like i would    have said in that scifi movie if id gotten the part. those are our    men in there, we have to get them out even if i have to sacrifice the    most important thing in my life my timemachine.
joeys apartment|chandler|did that movie ever get made
the airport|joey|it did not. 
the airport|phoebe|ross, where are you going
the airport|ross|to talk to rachel, isnt that why we took a ride in the    deathcab
the airport|phoebe|what what are you just gonna walk up to her at the gate have    you never chased anyone through the airport before
the airport|ross|not since my copshow got cancelled.
the airport|phoebe|you have to get a ticket to get past security.
the airport|ross|what were never gonna make it
the airport|phoebe|not with that attitude now, haul ass they run to the ticket counter, but they get stuck behind a group of    old people who are walking very slowly.
the gate|ross|okay, if you could all walk slower, thatd be great.    her passport.]
the gate|gate attendant 1|with a french accent madame, your passport    please
the gate|rachel|oh my god i was so afraid i wasnt gonna remember any of my    highschool french, but i understood every word you just said
the gate|gate attendant 1|your boarding pass, please.
the gate|rachel|oh. she starts looking through her purse, but she cant find it.
the gate|rachel|oh, shoot. i had it. oh, i cant believe this.
the gate|gate attendant 1|madame, if you dont have your boarding pass...
the gate|rachel|i have it, i have it, i have it. oh, okay, i cant find it,    but i remember that i was in seat 32c, because thats my brasize.
the gate|gate attendant 1|madame, you must have your boarding pass..
the ticketcounter|rachel|okay, fine but you know what if i was in 36d, we would not  be having this problem.   
the ticketcounter|ross|hey, i need a ticket.
the ticketcounter|phoebe|just one i drive you all the way down here, and i dont get    to see how it works out
the ticketcounter|ross|fine, two tickets, i need two tickets.
the ticketcounter|phoebe|were on our honeymoon.
the ticketcounter|ticket agent|and the destination
the ticketcounter|ross|i dont care. whatever is the cheapest.
the gate|phoebe|im so lucky i married you. 
the gate|rachel|oh shoot damn it where is it oh oh i found it i found    it she runs up to the gate and the gate attendant standing there.
the ticketcounter|rachel|hah i found it i told you i would find it in your face  youre a different person.      start looking at the screens in order to find the gate.]
the ticketcounter|ross|okay, flight 421 to paris. i dont see it, do you see it
the ticketcounter|phoebe|no, did we miss it
the ticketcounter|ross|no, no, no. thats impossible. it doesnt leave for another 20    minutes.
the ticketcounter|phoebe|maybe we have the flightnumber wrong. god. phoebe picks up her cellphone and calls monica. monica is still packing in her apartment.
the ticketcounter|monica|hello.
the ticketcounter|phoebe|hey, its me. heres ross.
the ticketcounter|ross|what hey, hey, listen.. monica is standing by the crib, and shes looking at her babies.
the ticketcounter|monica|oh my god ross, you wouldnt believe the cute little noises    the twins are making. listen. she holds the phone down to the twins.
the ticketcounter|ross|monica monica, monica, monica, monica..
the ticketcounter|monica|oh, im sorry. shoot, they were doing it before.
the ticketcounter|ross|thats alright. listen, listen.
the ticketcounter|monica|oh, wait, wait, wait here they go again. she holds down the phone to the twins again.
the ticketcounter|ross|monica monica, monica, monica, monica..
the ticketcounter|monica|isnt that cute
the ticketcounter|ross|that is precious listen i need rachels flight information.
the ticketcounter|monica|oh, okay. alright, its flight 421. leaves at 8:40.
the ticketcounter|ross|yes, thats what i have. its not on the board.
the ticketcounter|monica|thats what it says here. flight 421, leaves at 8:40, newark    airport.
the ticketcounter|ross|what
the ticketcounter|monica|newark airport. why, where are you
joeys apartment|ross|jfk. ross sadly hangs up the phone, while phoebe looks at him. cut to rachel at the gate. she gives her boarding pass to the gate    attendant, and she goes onboard. the gate attendant closes the door  and locks it.     the birds out of the foosballtable.]
joeys apartment|joey|yelling dont worry, you guys, were gonna get you out of    there.
joeys apartment|chandler|and were also gonna buy you tiny, bird hearingaids. joey picks up a hammer and a crowbar and gets ready to destroy the    table.
joeys apartment|joey|okay. here goes.
joeys apartment|chandler|whats the matter
joeys apartment|joey|i need to say goodbye to the table first.
joeys apartment|chandler|i understand.
joeys apartment|joey|okay. table, you have given us so many great times. and you    guys, jordan, victor, joel... all of you guys. what can i say you    guys make us look good. you wanna say anything
joeys apartment|chandler|i dont know. except that, for one last time... he touches    the players as he says the following good game, good game, good game,    good game, good game, good game, good game.
joeys apartment|joey|okay, here we go. i cant do it.
joeys apartment|chandler|well, i cant do it either. monica enters.
joeys apartment|monica|hey did you find them
joeys apartment|joey|yeah, theyre stuck inside the table
joeys apartment|chandler|we have to bust it open, but neither of us can do it
phoebes cab|monica|oh, well sure. this gotta be so hard. ill do it. gimme monica grabs the hammer and the crowbar and gets ready to bust it  open.   
phoebes cab|ross|phoebe wow no, no, no phoebe screams.
phoebes cab|phoebe|well, ive never gone this fast before.
phoebes cab|ross|phoebe, forget it, okay newark is  is like an hour away.    theres no way were gonna make it in time.
phoebes cab|phoebe|shes got her cell, you could call her.
phoebes cab|ross|i am not doing this over the phone.
phoebes cab|phoebe|you dont have any other choice she lets go of the steering wheel to get her cellphone from her    purse. ross screams and reaches over in order to hold onto the wheel. cut to the plane. rachel is sitting in her seat when her cellphone    rings.
phoebes cab|rachel|hello
phoebes cab|phoebe|rachel oh, good. hey, by the way, did you just get on the    plane
phoebes cab|rachel|yeah.
