a newsstand|ross|no, its okay. somesome kid asked me to pick it up for him, but i dont
a newsstand|rachel|laughs oh yeah okay.
a newsstand|ross|putting the magazine back and holding the money for it okay.
a newsstand|rachel|but dont you have to give him his money back
central perk|ross|uhhuh. steps to a random kid nearby and hands him his money. hey, here you go buddy. sorry, no porn for you. to rachel okay, lets go see monica monicas boyfriend is getting up to get something. for future reference, for the rest of this episode monicas fat, i wont be calling her fat monica throughout.]
central perk|joey|so monica, still going out with dr. boring huh
central perk|monica|hes not boring hes justhes just low key.
central perk|monicas boyfriend|returning here we go, one hazelnut latte. hands it to monica and sits down.
central perk|monica|thanks.
central perk|monicas boyfriend|yeah. yknow, the hazelnut actually not a nut, its a seed.
central perk|joey|not impressed wow
central perk|monicas boyfriend|can anyone else name a well known seed thats been masquerading as a nut
central perk|joey|oh dear god, let me think. starts to sarcastically think about it.
central perk|chandler|entering, depressed hey.
central perk|joey|hey.
central perk|monica|oh no whats the matter
central perk|chandler|oh i just got another rejection letter. they said my writing was funny, just not archie comic funny.
central perk|monicas boyfriend|yknow what honey i got to get back to the hospital.
central perk|monica|okay.
central perk|monicas boyfriend|kisses her okay.
central perk|monica|bye.
central perk|monicas boyfriend|byebye. gets up to leave. oh uh, by the way, the answer is, the brazil nut. exits.
central perk|chandler|was his question whats more boring than him
central perk|joey|hey man, look sorry about that archie thing. do uh, do you need me to give you some money
central perk|chandler|hey, i may have no money, but i still have my pride.
central perk|joey|really
central perk|chandler|ehh.
central perk|monica|maybe joey doesnt have to give you the money, tv stars have assistants right
central perk|joey|thats an idea to chandler hey, if i hired an assistant, wouldwould you take money from her
central perk|monica|no joey chandler could be your assistant see, he could answer all of your fan mail and stuff
central perk|joey|thats great that would be great lets do that
central perk|chandler|i could use the money it could give me time to write.
central perk|joey|oh right great welcome aboard
central perk|chandler|okay
central perk|joey|all right now hey, i need to use the bathroom. since i dont need any assistance in there, take a break
central perk|chandler|all right as joey goes to the bathroom, corporate phoebe enters. shes wearing a business suit and carrying a briefcase.
central perk|phoebe|entering hey
central perk|monica|hey phoebe guess what
central perk|phoebe|what
central perk|monica|joey just hired chandler to be his assistant
central perk|phoebe|ohh thats so sweet her cell phone rings. oh hang on quickly grabs a cigarette and starts to light it as her phone rings. hang onnnnnn gets the cigarette lighted and answers the phone. on phone. go no nono i said sell when it hits 50 50, its a number it comes after 49 no, its okay. its okay, youre allowed one mistake. just kidding, you are of course fired. she hangs up as ross and rachel enter.
central perk|ross|hey mon 
central perk|monica|hey
central perk|ross|mon, look who i ran into gestures towards rachel.
central perk|monica|gets up and gasps oh my god rachel rachel is stunned to see that her long lost friend is still fat. monica goes over and gives rachel a big bear hug, which is quite easy for her. you look terrific
central perk|rachel|ohh, so do you did you lose weight shes not quite sure of that one.
central perk|monica|you are so sweet to notice yes, i lost three and a half pounds
central perk|ross|and, and uh, youyou remember my friend chandler. points to him.
central perk|chandler|hey.
central perk|rachel|oh yeah.
central perk|ross|and thats phoebe over there points to her.
central perk|phoebe|hi
central perk|monica|oh my god, sit down sit down how long as it been since weve seen each other
central perk|ross|answering it 1987, the day after christmas, at sean mcmahons party. i played you one of my songs, yknow interplanetary courtship ritual.
central perk|rachel|oh yeah. right. so now, aredo you, do you still do music
central perk|ross|sometimes, you should come over joey returns from the bathroom sometime ill play you one of my other
central perk|rachel|interrupting him and seeing joey oh my god joey tribbiani from days of our lives, just walked in here
central perk|monica|rach, hes a friend of ours.
central perk|rachel|stunned you are friends with dr. drake remoray
central perk|chandler|well its kinda hard to be friends with drake because of his busy schedule and the fact that hes not real.
central perk|ross|to rachel heyhey, or i could bring my keyboard over here sometime
central perk|rachel|hes coming over hes coming over
central perk|monica|getting up joey
central perk|joey|holding a plate of what looks like rice crispies treats i know, herehere hands her the plate.
central perk|monica|ohhh takes the plate. no this is my friend rachel, we went to high school together.
central perk|rachel|giggles and cant look at him hi
central perk|joey|shaking rachels hand hi
central perk|rachel|still not quite able to look at him hi i love you on that show i watch you everyday i mean, when you took out your own kidney to save your exwife even though she tired to kill you
central perk|joey|well, its always nice to meet the fans.
central perk|rachel|ah
central perk|joey|turning and whispering to monica shes not crazy is she
central perk|monica|no.
monica and phoebes|joey|to rachel so uh, how you doin phone rings and she goes through her little routine of lighting a cigarette before answering the phone.]
monica and phoebes|phoebe|hang on hang on hang on answering the phone. go whos this listens oh okay, youre gonna like working for me. whats your name listens what kind of name is brendy i whatever stop talking all right, from now on your name is joan. you can pick your own last name.
monica and phoebes|joey|entering hey there you are
monica and phoebes|chandler|uhoh, its my boss
monica and phoebes|joey|all right, heres a list of things for you to do today. man, this going to be so great thank you so much all right, i got to go to work im delivering twins today, but only one of them is mine exits.
monica and phoebes|chandler|reading the list drop off my dry cleaning. pick up my vitamins. teach me how to spell vitamins. wear in my new jeans.
monica and phoebes|monica|laughs you realize what you are dont you
monica and phoebes|chandler|what
monica and phoebes|monica|youre his bitch.
monica and phoebes|phoebe|yelling from monicas room nono no
monica and phoebes|monica|panicked oh wait you didnt just sit on my kitkats did you
monica and phoebes|phoebe|no therethere was a little, a little diff in the market and i lost 13 million dollars.
monica and phoebes|chandler|but the kitkats are all right
monica and phoebes|phoebe|what am i gonna do what am i gonna do i cant call my office theyll kill me i cant call my clients theyll kill themselves great, now my chest hearts.
monica and phoebes|monica|what
monica and phoebes|phoebe|louder my chest hurts oh, and now ii cant breathe.
monica and phoebes|chandler|phoebe, are you having a heart attack 
monica and phoebes|phoebe|oh, if i were, wouldwould i have shooting pains up and down my left arm
monica and phoebes|monica|yes
monica and phoebes|phoebe|then yes that is what im having. takes another puff of the cigarette.
a hospital|monica|oh my god commercial break chandler are there to comfort and support her.]
a hospital|ross|come on pheebs, its not that bad yknow most people would be excited if they didnt have to work for a couple of weeks.
a hospital|phoebe|most people dont like their jobs, i love my job i have not been working for three hours and im already going crazy. i miss joan.
a hospital|monica|honey, having a heart attack is natures way of telling you to slow it down.
a hospital|chandler|i always thought having a heart attack was natures way of telling you to die phoebe glares at him. but youre not gonna die. i mean, you are going to die, but youre not gonna die today. i wish i was dead.
a hospital|monica|lets take a walk. they start to leave. yknow maybe you should consider writing for talking out of your ass magazine they exit.
a hospital|phoebe|to ross so whats going on with you
a hospital|ross|well umm, ive been doing a lot more of my karatay.
a hospital|phoebe|still going through that dry spell with carol
a hospital|ross|yeah.
a hospital|phoebe|how long has it been since you had sex
a hospital|ross|well, last weekend
a hospital|phoebe|oh thats not so bad.
a hospital|ross|will be two months
a hospital|phoebe|that is.
a hospital|ross|since i stopped trying.
a hospital|phoebe|maybe you need to spice things up a little.
a hospital|ross|whatwhat do you mean
a hospital|phoebe|i dont know. you could tie her up, she could tie you up you could eat stuff off each other
a hospital|ross|oh.
a hospital|phoebe|yknow, dirty talk, mnage  trois, toys
a hospital|ross|wow
a hospital|phoebe|roll playing you could be the warden she could be the prisoner. you could be the pirate she could be the wench
a hospital|ross|okay, i think i got it.
a hospital hallway|phoebe|yeah or too, you could be two stockbrokers and youreyoureyoure rolling around naked on the trading floor and everybodys watching ross looks at her. it never happened. behind his back. then monica comes and plops down on the gurney and one of his hands. chandler immediately recoils in extreme pain.]
a hospital hallway|monica|sorry. so hows it going with joey
a hospital hallway|chandler|oh just great. he beeps me now with codes. one is, bring me food. two is, im with a girl, bring us food. three is, im lost and i cant find food.
a hospital hallway|joey|entering hey is uh, is she gonna be all right
a hospital hallway|monica|yeah shes right in there points to phoebes room.
silvercup studios|joey|oh great. starts to go in. to chandler hey go take off those pants, they look ready
silvercup studios|joey|all right, and over there is bradys pub where i like to unwind after a long day of surgeoning.
silvercup studios|rachel|wow this is so amazing what else what else
silvercup studios|joey|well, that is a large piece of television equipment. points at a large piece of television equipment as an old man walks by. and uh that is an old man hey old man
silvercup studios|rachel|hey
silvercup studios|joey|all righty, what do you say we head back to my place
silvercup studios|rachel|laughs wow umm, yknow, ii would really love to, but ii shouldnt.
silvercup studios|joey|why in drakes voice. why cant the world stop turning, just for a moment just for us
silvercup studios|rachel|awestruck, then not isnt that a line from the show
silvercup studios|joey|uh, yeah but uh, in drakes voice i may have said those things before but, i never truly meant them. until now.
silvercup studios|rachel|thats a line from the show too
silvercup studios|joey|okay, you watch too much tv.
silvercup studios|chandler|approaching here you go joe, heres the freshly squeezed orange juice you asked for. hands it to him.
silvercup studios|joey|thanks looks at it. yeah, theres pulp in that. hands it back.
silvercup studios|chandler|yeah
silvercup studios|joey|i thought we talked about this. i dont like pulp. no pulp. pulp isnt juice. all juice, okay
silvercup studios|chandler|im sorry, i guess i just like the pulp.
silvercup studios|joey|oh my god, im sorry, im being so rude. turns to rachel. rachel, would like a soda or something because chandler would run right out and get it.
silvercup studios|rachel|yeah sure, iced tea would be great.
silvercup studios|joey|to chandler iced tea.
silvercup studios|chandler|okay, anything for you sir
silvercup studios|joey|to rachel did i not just tell him
silvercup studios|rachel|mouthing it to him yes, you did.
silvercup studios|joey|to chandler okay look, chandler, if this motions back and forth indicating the arrangement. you have got to listen tugs on his ear. chandler glares at him. youre gonna throw that juice at me, arent ya
ross and carols|chandler|its not all juice rachel quickly gets out of the way.
ross and carols|ross|so honey, this morning was fun, huh me hopping in on you in the shower there.
ross and carols|carol|yeah and maybe someday we could get a place with two bathrooms.
ross and carols|ross|look carol umm, i was, i was thinking maybe uh, maybe we can spice things up a little.
ross and carols|carol|what do you mean
ross and carols|ross|carol our sex life isits just not working
ross and carols|ben|entering dad runs and hugs him.
ross and carols|ross|hey there little fella hey, uhhey, why dont we get some shoes on ya, huh hey, why dont you show dad how you can put your shoes on, in your room yay
ross and carols|ben|yay runs off.
ross and carols|ross|yay to carol seriously, our sex life i was thinking, maybe i dont know, we could try somesome new things. yknow for fun
ross and carols|carol|like what
ross and carols|ross|well i dont know umm, pause what if we were too tie each other up carols shocked and obviously doesnt like that idea. umm, some people eat stuff off one another. carol doesnt like that idea either. nah umm, yknow wewe could try dirty talk carol still says no. umm, we could, we could have a threesome.
monica and phoebes|carol|quickly i love that idea
monica and phoebes|chandler|who sold a story to archie comics
monica and phoebes|monica|oh my god thats great oh wow hugs him. youre a published writer i wish i had a present for you
monica and phoebes|chandler|aww.
monica and phoebes|monica|wait a minute quickly checks her pockets and pulls out my last kitkat bar chandler tries to take it, but monica wont let go. he tugs harder, and she still doesnt budge.
monica and phoebes|chandler|you wanna share it
monica and phoebes|monica|okay
monica and phoebes|joey|entering hey hey chandler look, i know youre mad, but i just want to say im sorry. ii was a total jerk. completely oover the line. uh, i just i hate pulp yknow i mean, yknow how monica feels about low fat mayonnaise
monica and phoebes|monica|its not mayonnaise
monica and phoebes|joey|yeah, oooookay anyway, i just wanted to say im sorry. here. hands him a cup. 
monica and phoebes|chandler|whats this
monica and phoebes|joey|fresh squeezed orange juice, with pulp just the way you like it.
monica and phoebes|chandler|aww, thanks man. they hug.
monica and phoebes|monica|hey joey, chandler sold a story to archie comics
monica and phoebes|joey|oh my god thats great congratulations whats the story
monica and phoebes|chandler|oh you wouldnt uh, care. its just a stupid comic book story.
monica and phoebes|joey|are you kidding me i love archie and the whole gang
monica and phoebes|chandler|well uh, archie needs money to fix his jalopy joey laughs, uh but he doesnt want reggie to just give him the money. so reggie hires him as his assistas his butler. and then makes him do all these crazy things like bring him milkshakes that cant have lumps in them.
central perk|joey|wait a minute. that sounds a little familiar did they already do that one cause i think i read it
central perk|rachel|oh mon, listen i have to ask okay, joey tribbiani invited me back to his apartment, now does he do this with a lot of girls
central perk|monica|yeah, a lot. a lot, a lot
central perk|rachel|ohh and im one of them wow oh, i just cannot believe this i mean, joey tribbiani
central perk|monica|well, yknow its none of my business, but arent you married
central perk|rachel|yeah. oh i just wish we could not be married for a little bit yknow i just wish we could be like on a break
central perk|monica|well, youre not.
central perk|rachel|oh, its so easy for you i mean, youre not married, you get to have sex with who ever you want
central perk|monica|yeah i can laughs and dont think i dont, because i do i mean all the time, you betcha laughs.
central perk|rachel|monica. youve, youve done it right
central perk|monica|giggles of course i have what do you think, im some 30 year old virgin
central perk|rachel|oh my god youre a 30 year old virgin
central perk|monica|say it louder, i dont think the guy all the way in the back heard you 
central perk|guy all the way in the back|yeah, i heard it.
central perk|monica|its not like, i havent any opportunities. i mean, yknow, im just waiting for the perfect guy. im seeing this guy roger, all right hes not perfect, but umm, i think maybe i should just get it over with. yknow, give him my flower.
central perk|rachel|oh my god do it honey, youve waited long enough
central perk|monica|yknow what you are right
central perk|rachel|yes i mean sex does not have to be a big deal there shouldnt be all this rules and restrictions yknow, people should be able to sleep with who ever they want, whenever
central perk|monica|rachel im never gonna think its okay for you to cheat on your husband
the hospital|rachel|oh what do you know virgin bathroom and monica notices smoke coming out from underneath the door.]
the hospital|monica|phoebe, why is smoke coming out of the bathroom
the hospital|phoebe|oh yeah, the doctor said that could be one of the side effects. 
the hospital|monica|phoebe put that cigarette out
the hospital|phoebe|no its not a cigarette the smoke is coming out of me
the hospital|monica|put it out
the hospital|phoebe|okay okay puts it out and comes out of the bathroom. im so glad youre here.
the hospital|ross|come on. helps her into bed as her phone rings. i got it.
the hospital|phoebe|oh, give it to me.
the hospital|ross|i got it
the hospital|phoebe|give it he does a karatay move to silence her, then answers the phone.
the hospital|ross|on the phone hello listens. no she cant come to the phone right now. listens. oh, right no problem. okay, byebye. hangs up.
the hospital|phoebe|was it my work were they mad was it jack did he yell
the hospital|ross|jjjust relax, nobody yelled. jack just was calling to make sure that you were getting better.
the hospital|phoebe|thank god.
rachel and barrys bedroom|ross|to monica yeah, shes fired. of course its a dr. drake remoray scene. its set in a hospital room, and dr. wesley and a nurse are talking about a female patient with a bandage around her head.]
rachel and barrys bedroom|nurse|youve done all you can dr. wesley. you have got to let her go.
rachel and barrys bedroom|dr. wesley|goodbye and god speed, hope brady.  he goes to turn off a machine. suddenly, dr. drake remoray appears at the door with two cops
rachel and barrys bedroom|dr. drake remoray|not so fast wesley rachel does a silent clap.
rachel and barrys bedroom|dr. wesley|with evil dripping off his tongue remoray
rachel and barrys bedroom|dr. drake remoray|thats right wesley i just stopped by to say that, youre not a real doctor and that womans brain, is fine
rachel and barrys bedroom|rachel|very relived oh thank god [cut back to the tv, the cops are leading dr. wesley out, and as they pass remoray and wesley exchange evil glances.]
rachel and barrys bedroom|dr. drake remoray|hope hope
rachel and barrys bedroom|hope|sleepily drake
rachel and barrys bedroom|dr. drake remoray|youre not dying hope, youre gonna live a long, healthy life. with me.
rachel and barrys bedroom|hope|oh drake. [drake and hope kiss.]
rachel and barrys bedroom|rachel|okay she picks up the phone, joeys phone number, and starts to dial. here we go okay on phone. hi, joey its rachel umm, i am free tomorrow night. yeah, sure, sure i can bring some sandwiches. commercial break
ross and carols|transcribers note|this is where part ii begins, which means this is now episode 616. reading a newspaper on the couch.]
ross and carols|ross|so honey this uh, this threesome thing umm, i mean howhow are you gonna start to find
ross and carols|carol|ooh, actually ive been making a list of all the women i know who might be into doing this
ross and carols|ross|oh. he takes the notepad she was using and looks at it. wow flips to another page. huh. flips another page. boy flips another page. well, someones been doing their homework. flips two more pages.
ross and carols|carol|yeah. ooh, and i know gail rosten is in there twice, but she is so
ross and carols|ross|oh, i know. laughs yknow, justjust talking about it is getting me kinda
ross and carols|carol|oh, me too.
ross and carols|ross|yeah well, ii think bens asleep.
ross and carols|carol|oh umm, yknow i think it would be better if we just save it.
the hospital|ross|yeah. right. save it. i can do that. gets up and does a little karatay.
the hospital|ross|hey, pheebs
the hospital|phoebe|hey.
the hospital|ross|hey, hows it going
the hospital|phoebe|well, ive got to get out of this bed, im going crazy here. crazy
the hospital|monica|handing her a cup here you go sweetie.
the hospital|phoebe|what the hell is this, herbal tea i hate herbal tea
the hospital|monica|but, i put some honey in it. phoebe mocks what monica just said. ross pulls chandler aside.
the hospital|ross|she doesnt know she was fired yet, does she
the hospital|chandler|no, the doctors say it may kill her.
the hospital|phoebe|what are you two girls whispering about over there
the hospital|chandler|to ross but i think we should tell her.
the hospital|ross|hey pheebs, maybe this whole heart attack thing is a sign, thatthat you should start think about getting a different job.
the hospital|phoebe|okay, what is this a stupid contest because we got a winner here points at ross.
the hospital|chandler|listen phoebe, hes right. people are not supposed to have heart attacks at 31.
the hospital|phoebe|i know but if i didnt work there, what else would i do
the hospital|monica|well, you used to like playing the guitar.
the hospital|phoebe|yeah that was lucrative smart like your brother
the hospital|chandler|uh, what about yknow the massage thing that never gave you a heart attack.
joeys apartment|phoebe|hmm, pulling in a salary in the high six figures or rubbing gross naked people for chump changeooh, what do i do what will i do still is. rachel is there and admiring the big ceramic fake dog.]
joeys apartment|rachel|ohh, i mean its just so realistic
joeys apartment|joey|i know. joey is sitting in this tall chair that is made up of balls on polls. youll have to see it to know what i mean. yeah, his name is pat.
joeys apartment|rachel|pat the dog. oh oh i get it laughs and finishes her drink.
joeys apartment|joey|climbing down from his chair do you uh, do youready for a refill
joeys apartment|rachel|oh, i probably shouldntso i will joey starts making her refill and rachel notices that rain thing joey has. oh wow its like its raining
joeys apartment|joey|pretty cool, huh but if youre thinking you can put a fish in there and it wouldnt get sucked up into the mechanism, well youd be wrong.
joeys apartment|rachel|umm, can i use your bathroom
joeys apartment|joey|its uh, right through there. points.
joeys apartment|rachel|okay. starts to go. god yknow, if someone told me a week ago that i would be peeing in joey tribbianis apartment
joeys apartment|joey|yeah, lifes pretty great isnt it
monica and phoebes|rachel|yeah, it sure is
monica and phoebes|monica|i hope youre hungry, were starting with oysters. and yknow what they say about oysters, dont you
monica and phoebes|dr. roger|they have parasites
monica and phoebes|monica|no umm well, some people say that oysters are an aphrodisiac. 
monica and phoebes|dr. roger|what people
monica and phoebes|monica|people people say it come here she grabs him and kisses him.
monica and phoebes|dr. roger|so oysters, huh
monica and phoebes|monica|and then were gonna have a little middle eastern couscous. something we can eat, with our hands.
monica and phoebes|dr. roger|yknow, its funny, but when we were studying communicable diseases
monica and phoebes|monica|nonono, no its sensual
monica and phoebes|dr. roger|ohh didnt know okay 
monica and phoebes|monica|okay they kiss again and his beeper goes off. ohhh no
monica and phoebes|dr. roger|im sorry sweetie, its the hospital. the food looks great, maybe save me some
ross and carols|monica|i cant promise anything. she starts to dig in. arrive.]
ross and carols|ross|were really gonna do this, huh
ross and carols|carol|looks like it.
ross and carols|ross|yknow, if, if this is too weird for you, we can still back out at a knock on the door interrupts him.
ross and carols|carol|jumping up to get it i got it
ross and carols|ross|okay.
ross and carols|carol|opening the door susan hi whod you think it was gonna be
ross and carols|susan|hey they hug.
ross and carols|carol|thank you so much for coming.
ross and carols|susan|oh, i wouldnt miss it for the world. they start moving towards the bedroom, never taking their eyes off each other. they move past ross and stop.
ross and carols|ross|imim ross by the way.
ross and carols|susan|not taking her eyes off carol hello ross. takes off her coat and hands it to him. i love what youve done with this space.
ross and carols|carol|thank you so much. they disappear into the bedroom leaving ross standing in the living room holding susans coat.
monica and phoebes|ross|how hot is this
monica and phoebes|chandler|im sorry youre here with me instead of roger.
monica and phoebes|monica|yeah, me too.
monica and phoebes|chandler|well, i could make it seem like hes here. imitates him. heres some little known facts about couscous. they didnt add the second cous until 1979. mumbles something further.
monica and phoebes|monica|stop it thats not funny
monica and phoebes|chandler|okay.
monica and phoebes|monica|im sorry, okay it justtonight was supposed to be yknow, it was supposed to be a big deal.
monica and phoebes|chandler|what was tonight
monica and phoebes|monica|you dont want to know what tonight was.
monica and phoebes|chandler|okay. pause. what was tonight
monica and phoebes|monica|well, tonight waswas going to be my first time.
monica and phoebes|chandler|with roger monica shyly looks away. not just with roger monica shrugs. oh my god
monica and phoebes|monica|all right relax mr. ive had sex four times
monica and phoebes|chandler|four different women ive had sex way more times
monica and phoebes|monica|how many
monica and phoebes|chandler|nine.
monica and phoebes|monica|i was just waiting for the perfect guy.
monica and phoebes|chandler|well good, good for you. you really think that roger is the perfect guy
monica and phoebes|monica|no. hes not a horrible guy.
monica and phoebes|chandler|hey thats what i tell girls about me.
monica and phoebes|monica|chandler, im gonna die a virgin
monica and phoebes|chandler|no you are not you are sweet and wonderful and this is gonna happen for you.
monica and phoebes|monica|oh really when do you wanna do it with me
monica and phoebes|chandler|okay. they both realize what he just said.
monica and phoebes|monica|i was kidding.
joeys apartment|chandler|so was i. her.]
joeys apartment|rachel|joey, youre such an amazing actor he smiles. how do you know where dr. drake remoray leaves off and joey tribbiani begins
joeys apartment|joey|well, with dr. drake they always tell me what to say. and with joey, i pretty much have to make it up on my own.
joeys apartment|rachel|wow tell me something joeyshe falls off the couchwhoa i just fell right off the couch there.
joeys apartment|joey|yeah you did.
joeys apartment|rachel|okay. she climbs back onto the couch. 
joeys apartment|joey|here you go. let me ask you a question.
joeys apartment|rachel|yeah
joeys apartment|joey|when was the last time someone told you just how beautiful you are
joeys apartment|rachel|wow i cant, i cant feel my hands.
monica and phoebes|joey|come, come here.  he takes her hands in his and kisses each one, then kisses her on the lips. when the break the kiss, rachel starts to get nauseous and throw up. joey backs away in horror. discussing the previous question.]
monica and phoebes|chandler|we cant do this.
monica and phoebes|monica|no they both laugh. oyster
monica and phoebes|chandler|yeah takes it. ififif we did do this there would be a lot of pressure on me, yknow because youve been waiting a very long time and i wouldnt want to disappoint you.
monica and phoebes|monica|yeah but see i have nothing to compare it too. so even if youre horrible, how would i know
monica and phoebes|chandler|i do like that.
monica and phoebes|monica|its harder for me i have those four other women to compete with
monica and phoebes|chandler|well, if it helps there were only three. so it would just be for tonight, right
monica and phoebes|monica|absolutely it would just be one friend points at chandler helping out another friend. points at herself.
monica and phoebes|chandler|stop it were doing this lets do it
monica and phoebes|monica|noo okay
monica and phoebes|chandler|okay they both get up.
monica and phoebes|monica|umm, do you have any uhh, moves
monica and phoebes|chandler|i have some moves.
monica and phoebes|monica|i have no moves. he moves in to kiss her and she laughs and backs away. okay, whatcha doin there giggles. oh yknow what im sorry, this is just too weird.
monica and phoebes|chandler|yeah, lets just forget it.
monica and phoebes|monica|what if i turn out the lights runs to shut them off.
monica and phoebes|chandler|okay she turns out the lights and in the darkened room chandler starts to moan.
monica and phoebes|chandler|oh yeah.
monica and phoebes|monica|chandler
monica and phoebes|chandler|sexily yeah
monicas bedroom|monica|thats the couch. commercial break
monicas bedroom|chandler|oh my god
monicas bedroom|monica|i know ill tell you something, we are gonna do that again
joeys apartment|chandler|oh, okay he rolls over to do that again.
joeys apartment|joey|entering morning
joeys apartment|rachel|wakes up suddenly and realizes where she is oh right.
joeys apartment|joey|yeah.
joeys apartment|rachel|groans oh god. oh i cant believe joey tribbiani heard me throw up
joeys apartment|joey|well he actually saw you a little bit too.
joeys apartment|rachel|noo oh god we didwe didnt, we didnt uhh
joeys apartment|joey|no no no, not after seeing that.
joeys apartment|rachel|god im just a horrible person.
joeys apartment|joey|whwhy
joeys apartment|rachel|because im married. thats right, i am a married woman and i came to a tv stars apartment to have an affair uck
joeys apartment|joey|thats ridiculous im not a star, just a regular famous actor.
joeys apartment|rachel|yeah and im a horrible, horrible person.
joeys apartment|joey|rachel, would you stop saying that heyhey look, remember on the show whenwhen caprice was dying and she gave me
joeys apartment|rachel|the ring from the cave, yeah.
joeys apartment|joey|wow uh okay, well uh he gets up, opens a drawer, and pulls out the ring.
joeys apartment|rachel|seeing the ring and gasping oh my god, they let you keep that stuff
joeys apartment|joey|sure as long as they dont find out you can keep whatever you want and i want you to have it.
joeys apartment|rachel|no nonono
joeys apartment|joey|yes yes and every time you look at it, i want you to remember that you are a good person. okay, youve had the chance to cheat, and with me, but you didnt. and thats what this ring stands for.
joeys apartment|rachel|but i thought that ring stood for caprices undying love for her brother.
joeys apartment|joey|look, do you want the ring or not
phoebes hospital room|rachel|yeah bathroom wearing her robe.]
phoebes hospital room|ross|hey
phoebes hospital room|joey|hey
phoebes hospital room|ross|look at you youre up
phoebes hospital room|joey|all right
phoebes hospital room|phoebe|i thought id try to take a walk. would you pour me some water ill be back soon.
phoebes hospital room|joey|whoawhoawhoa youre not gonna use the pay phone to call work, are ya
phoebes hospital room|phoebe|no. ive learned my lesson. she goes out into the hall and when shes there and the door is closed she rips off her robe to reveal her work clothes.
phoebes hospital room|phoebe|lets go come on move it grabs her coat. come on to an old man whos holding her shoes and briefcase. shoes briefcase takes them both. thanks lou, good luck with the gall bladder. she leaves. [cut back to her room, joey and ross are sitting there waiting for her.]
phoebes hospital room|ross|hey joe did did you ever have a threesome
