rosss hotel room|ross|oh and you know what, it will be even better tomorrow, because i wont be constantly interrupted by joey checking to see if they put chocolates on my pillow yet. someone knocks on the door, ross goes to open and its joey, rachel and chandler.
rosss hotel room|joey|hey guys
rosss hotel room|ross|the chocolates arent here yet.
rosss hotel room|joey|damnit
rosss hotel room|charlie|ross just read me his speech. its fantastic
rosss hotel room|chandler|oh, is it on the computer, cuz id love to give it a read...
rosss hotel room|ross|if you want to check your email, just ask chandler tries to look offended
rosss hotel room|chandler|offended what pause may i
rosss hotel room|rachel|looking out the window whats with the rain, geller i mean, when i signed up for dino week, nobody said anything about it being monsoon season.
rosss hotel room|charlie|actually the wet season is june to december.
rosss hotel room|rachel|its not the time charlie.
rosss hotel room|chandler|at the laptop oh, no, no, no dear god, no
rosss hotel room|joey|oh what, did someone outbid you for the teapot chandler looks annoyed at him and joey leans in to him oh secret teapot
rosss hotel room|chandler|your computer, i dont know wha... everythings gone
rosss hotel room|ross|wha... what do you mean goes to the laptop
rosss hotel room|chandler|it must be a virus. i think it erased your hard drive.
rosss hotel room|ross|what, oh my god. what did you do
rosss hotel room|chandler|someone i dont know sent me an email and i opened it.
rosss hotel room|ross|why, why would you open it
rosss hotel room|chandler|well, it didnt say this is a virus
rosss hotel room|ross|what did it say
rosss hotel room|chandler|nude... ross looks at him... pictures of anna kournikova. im so sorry.
rosss hotel room|ross|what... what am i gonna do my speech is gone, chandler
rosss hotel room|chandler|its not gone i mean, im sure you printed out a copy. you have a hard copy, right
rosss hotel room|ross|no i dont
rosss hotel room|chandler|well, you must be pretty mad at yourself right now...
rosss hotel room|[time lapse|ross looks likes hes been trying to fix his computer but just closes it as if giving up]
rosss hotel room|joey|its really gone
rosss hotel room|ross|yep id like to thank you guys for coming down here to complain about the rain and ruin my career
rosss hotel room|chandler|i just feel awful.
rosss hotel room|ross|yeah, well you should i mean, nude pictures of anna kournikova i mean, shes never even won a major tournament
rosss hotel room|chandler|well, i tried billy jean king, but... ross glares at him you know, you and monica have the same im gonna kill you look... i can usually make it go away by kissing her... ross continues to glare at him and chandler leans in as if hes going to kiss ross
rosss hotel room|ross|get out chandler runs out
rosss hotel room|rachel|you know, this happens all the time to my computer at work.
rosss hotel room|ross|well, what do you do
rosss hotel room|rachel|well, i usually go... play tetris on somebody elses computer.
rosss hotel room|ross|i cant believe this. i cant believe this is happening. i have to give the keynote speech tomorrow ok i have to stand up in front of all these people. what am i gonna say
rosss hotel room|joey|i could teach you a speech that i memorized for auditions.
rosss hotel room|ross|i dont think that your monologue from star wars is gonna help me right now, joe
rosss hotel room|charlie|ross, we can solve this. i just heard your speech. we can recreate it weve got all night
rosss hotel room|ross|wha... what you really think we can do that
rosss hotel room|charlie|oh wait, joey and i are supposed to have dinner looks at joey.
rosss hotel room|joey|hey dont worry about that i mean, ross needs you and rachel and i will stay and help anyway we can.
rosss hotel room|rachel|ugh.
rosss hotel room|ross|alright, ok, lets do it. ross sits down at the desk and they all gather around him uhm, i know we start by discussing the shortcomings of carbon dating... uhm, and then, then i move on to what is clearly the defining moment of the mesozoic era, the breakup of pangea, hello rachel and joey look confused and then, theres the... eh... theres the overview of the triassic.
mikes apartment|joey|oh, oh any chance any of this happened in a galaxy far, far away ross turns aroud and glares at him. joey and rachel decide to leave.
mikes apartment|mike|hello
mikes apartment|monica|ok, mike, enough is enough, now you love phoebe and she loves you, so you need to get over your whole i never want to get married thing and step up
mikes apartment|mike|who is this
mikes apartment|monica|this is monica im phoebes friend. listen, phoebe is back with david and hes going to propose to her, and she is going to say yes but i know she really wants to be with you
mikes apartment|mike|sounds shocked and sits down he... hes gonna propose
mikes apartment|monica|i... im sorry, did you say something i cant hear through all this damned hair tries to move her huge hair away from the phone, in vain
mikes apartment|mike|look, if phoebe wants to marry david, she should, im not gonna stand in the way of that and neither should you.
mikes apartment|monica|you dont tell me what to do i tell you what to do just call her. shes at the paradise hotel in barbados. and while ive got you, youve got curly hair. what do you do in humidity mike hangs up the phone damnit chandler walks in
mikes apartment|monica|sarcastically well, i hope youre happy
mikes apartment|chandler|pretending not to sense the tone oooh i hope youre happy too, honey
mikes apartment|monica|phoebe is going to say yes to david. see, thats what happens when you meddle in peoples lives
mikes apartment|chandler|phoebe is going to say yes thats, thats great
mikes apartment|monica|no its not, bcause shes still in love with mike
mikes apartment|chandler|and theres not chance that will work
mikes apartment|monica|no, i called him. its not gonna happen.
mikes apartment|chandler|pointing at her oooooooh meddler meddler
mikes apartment|monica|well, if you hadnt meddled to start with, i wouldnt have had to go in there and meddle myself. now, no matter how much we meddle, we will never be able to unmeddle the thing that you meddled up  in the first place
the hall|chandler|this vacation sucks
the hall|joey|im so bored stupid rain, we... we cant do anything.
the hall|rachel|well, ive brought some books. we could read.
the hall|joey|hey, it hasnt come to that yet. a waiter walks by carrying appetizers or something on a tray
the hall|joey|stopping the waiter hey hey hey dont mind if i do
the hall|waiter|im sorry sir, these are for the pharmaceutical convention walks away
the hall|joey|hey rach, do you feel like going to a convention
the hall|rachel|we cant. were not pharmacists
the hall|joey|walking to a table with many badges on it i know were not, but he picks up a badge frank medeio and... picks up another badge eva trorro... womba...
the hall|rachel|picking up another random badge kate miller
the hall|joey|kate miller it is. he picks up the kate miller badge and sticks it on rachels breast
the hall|rachel|and... thats the most sex im gonna have this weekend.
the hall|joey|in that case should i make sure its on real good he does so, repeatedly tapping on her breast and stroking it
rosss room|rachel|thank you. they walk away
rosss room|charlie|and then, and then you said that thing about, about bringing the mesozoic era in the 21st century.
rosss room|ross|yeah, thats it
rosss room|charlie|yeah.
rosss room|ross|oh my god, we did it he sits beside her and skims through her notes excitedly
rosss room|charlie|actually i did it ross. you remembered shockingly little of your own speech.
rosss room|ross|yes, but i did make a pyramid out of the bath products. this is amazing, thank you, thank you so much. he leans in, and they look at each other for a moment thats a pretty necklace.
rosss room|charlie|thank you.
rosss room|ross|hey, what do you say we celebrate champagne he goes to get the champagne
rosss room|charlie|oh yeah hey, save the cork and then we can fill the bottle with water and put it back so they dont charge you.
rosss room|ross|oh my god, i love you.
rosss room|charlie|oh, this is such a cute picture of emma. and is this your son... or just some kid whose picture you bring on vacation
rosss room|ross|thats ben, my son from my first marriage.
rosss room|charlie|your first marriage
rosss room|ross|yeah.
rosss room|charlie|youre married more than once
rosss room|ross|no. they clink glasses and drink
rosss room|charlie|so, why did you break up
rosss room|ross|embarassed oh, it was... its complicated, you know she... she was... eh... gay.
rosss room|charlie|oh my god, this is so cool
rosss room|ross|ok, odd thing to get excited about
rosss room|charlie|no, its just... i was enganged to a guy who turned out to be gay
rosss room|ross|hey highfive they highfive
rosss room|charlie|didnt you feel so stupid that you didnt see the signs my fianc was always going away on these long weekends with his tennis partner.
rosss room|ross|my wife had a workout friend she went to the gym with everyday for a year. she didnt get any fitter.
rosss room|charlie|right and then everybody finds out and theyre like: oh, i knew all along
rosss room|ross|i know its like, if you knew, why didnt you tell me, you know i mean, call, or leave a note: hi, i just dropped by to say your wifes gay
rosss room|charlie|i know
rosss room|ross|and then, you try to make the best of a bad situation, so you float the idea of a threesome
rosss room|charlie|i didnt do that.
the pharmacist convention|ross|embarassed me neither.
the pharmacist convention|joey|well, who knew pharmacists are fun.
the pharmacist convention|rachel|i know, that old lady at the end was ready to take you home.
the pharmacist convention|joey|not enough pills in the world, rach. what about you, youre the single one, seen anybody in there you like
the pharmacist convention|rachel|well, lets see. there was a really big guy that i was talking to, with the really nice breasts...
the pharmacist convention|joey|but what about back home, anything going on there anybody you like
the pharmacist convention|rachel|takes a sip from her drink, embarassed no.
the pharmacist convention|joey|there it is, youre blushing
the pharmacist convention|rachel|no, im not blushing, im sunburnt from, you know, the rain.
the pharmacist convention|joey|you like someone. tell me who it is. who is it tickles her a little
the pharmacist convention|rachel|no.
the pharmacist convention|joey|tell me who it is.
the pharmacist convention|rachel|joey she walks away joey goes after her teasing and tickling her
the pharmacist convention|joey|come on who who do you like tell me. youre not getting away that easy. who do you like, who
the pharmacist convention|rachel|joey, come on it doesnt matter, you know, its not like anythings gonna happen.
the pharmacist convention|joey|what why not rach, who can you not get
the pharmacist convention|rachel|oh pause ok. ok, you really wanna know who it is
the pharmacist convention|joey|eagerly yeah, who is that
the pharmacist convention|rachel|do ya
the pharmacist convention|joey|yeah. ross and charlie walk into the hall from rosss room
the pharmacist convention|ross and charlie|hey joey smiles at them. rachel looks annoyed
the pharmacist convention|charlie|to joey i just left you a message ross and i were gonna go grab a bite, but now that youre here, maybe we can go have that dinner.
the pharmacist convention|joey|right, of course. hey, did you guys finish the speech
the pharmacist convention|ross|yep, we got it, we got it. to charlie thank you so much.
the pharmacist convention|charlie|i had a great time.
the pharmacist convention|joey|alright, hey look, and this isnt over, because i really wanna know who...
the pharmacist convention|rachel|later la...
the pharmacist convention|charlie|so, shall we
the pharmacist convention|joey|yeah. they leave
the pharmacist convention|rachel|ok. see you, bye.
the pharmacist convention|charlie|bye.
the pharmacist convention|ross|good night.
the pharmacist convention|joey|night. ross and rachel watch them walk away and sigh. they look at each other, embarassed.
the restaurant|ross and rachel|ok, good night phoebe and david walk in
the restaurant|monica|i cant believe shes gonna say yes to david. shes clearly in love with mike.
the restaurant|chandler|you know, its very hard to take you seriously when you look like that. david and phoebe sit down at a table close to chandler and monicas
the restaurant|david|uh, phoebe, uh, i have... something i wanna say.
the restaurant|monica|oh my god, hes gonna do it now. please, i cannot watch this, lets go.
the restaurant|chandler|i think we have some time. have you ever heard him talk doing david uh, phoebe, uh, i would be honoured, uh... spit it out, david
the restaurant|david|uh, phoebe, uh... chandler hits his own head youre an amazing woman, and the time we spent apart was, was unbearable. of course the sanitation strikes in minsk didnt help
the restaurant|phoebe|sure, ok, yeah.
the restaurant|david|but well, now that were together again, i dont ever want to be apart. so, to that end... david produces the ring. at the same time, mike walks in, behind david
the restaurant|phoebe|oh my god, mike
the restaurant|david|its david, actually
the restaurant|phoebe|no, mikes here.
the restaurant|david|turns around hi mike
the restaurant|mike|hi david. chandler. monica... looks at monica, checking her big hair, aghast oh
the restaurant|monica|its the humidity
the restaurant|mike|hi phoebe.
the restaurant|phoebe|what are you, what are you doing here
the restaurant|mike|i have a question i need to ask you.
the restaurant|david|i have a question i was kinda gonna ask her myself.
the restaurant|mike|yeah, i understand, but before you do, she really needs to hear this.
the restaurant|david|annoyed ok, would you care for my seat as well
the restaurant|mike|actually yeah, thatll be great.
the restaurant|david|thats fair, youve had a long trip. he leaves his seat to mike, and stands there looking for a chair. he finally goes to monica and chandlers table
the restaurant|mike|phoebe, i love you. i mean, i missed you so much these last few months and i thought we were apart for a good reason, but then i suddenly realized that there was no reason good enough to keep me from spending the rest of my life with you.
the restaurant|david|kinda stepped on the toes of what i was going to say.
the restaurant|mike|sorry david, but she really has to know this.
the restaurant|david|alright, but after this i want to see you outside. if the rain stops.
the restaurant|monica|youre the most incredible woman ive ever met. how can i lose you phoebe looks very flattered now, i dont actually have a ring...
the restaurant|david|i have a ring.
the restaurant|chandler|i wouldnt brag too much about that thing, big guy.
the restaurant|david|phoebe, will you marry me
the restaurant|phoebe|smiles at him happily for a few seconds before answering no
the restaurant|david|uhm... ha ha
the restaurant|phoebe|i love you. but i never needed a proposal from you. i just needed to know that we were headed somewhere, you know, that we had a future.
the restaurant|mike|we can have any future you want. they hold their hands, gazing at each other
the restaurant|david|ok, im gonna take off.
the restaurant|phoebe|david, im so sorry, im sorry.
the restaurant|david|just so i know, if i had asked first...
the restaurant|phoebe|yeah, i might have said yes, but that would have been wrong.
the restaurant|david|please, you dont have to explain. i mean, perhaps if i hadnt gone to minsk things would have worked out for us. and i wouldnt have ruined my career, or lost that toe to frostbite. it was a good trip he leaves
the restaurant|mike|is it ok if i hug you now
the restaurant|phoebe|yes they hug
monica and chandlers room|monica|to everybody because of our meddling alright
monica and chandlers room|chandler|oh, aint this nice its so quiet, i could just lie here all day.
monica and chandlers room|monica|i know she snuggles to him rachel runs in
monica and chandlers room|rachel|walking in hurriedly open your drapes open your drapes
monica and chandlers room|chandler|im so glad weve got adjoining rooms rachel opens the drapes
monica and chandlers room|monica|the sun is out
monica and chandlers room|chandler|hey remember when i had corneas
monica and chandlers room|monica|ok listen, you go down to the pool and reserve the chairs, and ill get the magazines and the lotion.
monica and chandlers room|chandler|ladies rosss speech is in 45 minutes.
monica and chandlers room|rachel|nooo
monica and chandlers room|monica|damn it
conference room|ross|from across the wall walls are pretty thin, guys
conference room|ross|then we have to await the data from recent mri scans and dna testing which call into question information gathered from years of simple carbon dating.
conference room|rachel|look at that woman sitting by the pool getting tan... so leathery and wrinkled, im so jealous
conference room|ross|finally, factoring the profusion of new species recently discovered: gigantosaurus, argentinasaurus...
conference room|chandler|to a paleontologist sitting next to him not to mention the cold sores. the paleontologist glares at chandler
conference room|ross|and thats just the herbivores. im not even gonna discuss the carnivores, their heads are already too big. which is ironic considering their stunted cerebral development. all the paleontologists laugh
conference room|chandler|to the one sitting next to him really
conference room|ross|but all kidding aside, in much the same way that homo ergaster [1] is now thought to be a separate species from homo erectus... joey laughs
conference room|charlie|what
conference room|joey|he said erectus
conference room|charlie|youre... youre kidding, right
conference room|joey|no, he really said it.
conference room|ross|... and while there are certainly vast differences between these mesozoic fossiles and the example of homo erectus... rachel laughs
conference room|joey|erectus
conference room|rachel|homo.
conference room|[scene|the hotel conference room]
conference room|ross|concluding his speech... in a very real way we can bring the mesozoic era into the 21st century. pauses thank you everybody stands up and applauds. ross looks flattered and surprised. his friends and other members of the audience go to congratulate him
conference room|ross|oh, thanks guys
conference room|man with a bow tie|shaking hands with ross i thought... it was wonderful
conference room|ross|oh
conference room|man with a bow tie|jarvis oberblau, cornell. sighs i mean, the ideas you put forth and, and from someone... so... young... and... sighs again and smiles at ross blissfully.
conference room|ross|with a frozen smile on his face, realizing somethings wrong with jarvis ok... now... now were just holding hands pulls his hand away
conference room|rachel|all right well, uh... to monica were gonna hit the beach
conference room|monica|yeah
conference room|rachel|to ross, in a flattering tone it was really... great
conference room|ross|oh, thank you so much
conference room|joey|yeah, and so funny
conference room|rachel|oh rachel, joey and chandler pat him on his shoulders and walk off, together with monica
conference room|ross|puzzled ok... all right, thanks thank you so much, you guys to phoebe oh, i cant tell you how much it means to me that you were here
conference room|mike|popping by, smiling youre kidding, we wouldnt have missed it ross is dumbfounded to see mike instead of david
conference room|mike|oh... im back
conference room|ross|skating over, embarrassed ok... uh... excuse me yeah
conference room|phoebe  mike|yeah they leave ross goes towards charlie, whos conversing with a fellow paleontologist, and touches her shoulder to get her attention
conference room|ross|hey she turns to him well... in expectation
conference room|charlie|you were incredible
conference room|ross|yeah
conference room|charlie|you blew them away
conference room|ross|oh, i cant tell you how great it was to look at the crowd and see your face i mean... uh, did you know you were giggles mouthing the words along with me
conference room|charlie|smiling broadly i was not
conference room|ross|no, its ok made me feel like a rock star
conference room|charlie|oh my god pauses im your groupie
conference room|ross|joking id better not found you naked in my hotel room ross giggles, but charlie isnt amused at all.
the hotel lobby|ross|realizing his joke wasnt so good, but still giggling look, i took it too far
the hotel lobby|monica|her hair bigger then before i cant believe its raining again oh, its so unfair they approach the buffet, where a couple of paleontologists are sipping their drinks
the hotel lobby|phoebe|well, on the bright side, now you wont have to see all these paleontologists with their shirts off. grabs a drink and notices that the two men are upset not you guys. you got it going on monica, phoebe, chandler and mike walk away, sipping their drinks
the hotel lobby|monica|so, what are we gonna do today
the hotel lobby|mike|they have a game room downstairs ping pong and stuff.
the hotel lobby|monica|pleasantly surprised ping pong to chandler honey, they have ping pong lets play
the hotel lobby|chandler|i dont think so
the hotel lobby|monica|disappointed why not
the hotel lobby|chandler|because you know how competitive you get and well, i say its cute, others disagree, and im lying
the hotel lobby|monica|im not always that bad
the hotel lobby|chandler|oh, yeah what happened when we played last time
the hotel lobby|monica|hesitatingly i punched you...
the hotel lobby|chandler|and...
the hotel lobby|monica|... phoebe...
the hotel lobby|phoebe|... and...
the hotel lobby|monica|i clunked your heads together chandler turns to mike and gives him a see what i mean look
the hotel lobby|[scene|joey and charlies room] joey is sitting in an armchair and wearing a diving mask. he pulls out a grape from a bunch of fake grapes on the coffee table, puts it on the snorkels breathing tube and blows it out, then giggles to himself
the hotel lobby|charlie|walking in hey there you are
the hotel lobby|joey|hey stands up as soon as it stops raining we have got to go snorkeling some kid told me about the sea turtle and, if you blow bubbles in its face, it chases ya smiles ecstatic
the hotel lobby|charlie|im sorry, i cant im running a discussion group all afternoon.
the hotel lobby|joey|disappointed oh... oh, but thats ok, ill find someone else to do it... ill do it alone, but... i dont know what happens if the sea turtle catches you...
the hotel lobby|charlie|you know... i feel so bad i havent seen you this whole trip and pauses especially last night...
the hotel lobby|joey|interrupting her hey dont worry about it it was fine i ended up having the best time with rachel i just felt bad for you, stuck in that room, working on rosss speech... pulls a face
the hotel lobby|charlie|actually, it turned out to be a lot of fun
the hotel lobby|joey|bewildered oh oh, well at least were both having fun
the hotel lobby|charlie|yeah... theres an awkward moment of silence
the hotel lobby|charlie|... is it weird that its not with each other
the hotel lobby|joey|yeah a little bit, yeah...
the hotel lobby|charlie|sitting down on the bed i think we need to talk... pause
the hotel game room|joey|yeah... i think we do... sighs, with folded arms... about what
the hotel game room|monica|cmon guys, itll be fun
the hotel game room|phoebe|all right, all right... ill play if we dont keep score
the hotel game room|monica|but then how do we know who wins
the hotel game room|phoebe|nobody wins
the hotel game room|monica|so, were just four losers... super
the hotel game room|chandler|im not playing with you.
the hotel game room|phoebe|yeah, im out.
the hotel game room|mike|ill play ya
the hotel game room|monica|smiling ok
the hotel game room|phoebe|mike, you dont know, you dont know what youre doing
the hotel game room|chandler|she gets crazy this scar points to his forehead is from pictionary monica rolls her eyes
the hotel game room|mike|disbelieving i think i will be all right to monica you wanna volley a bit for a serve
the hotel game room|monica|sure got to monica and mike start to play ping pong. mike scores
the hotel game room|monica|aww
the hotel game room|mike|oh, by the way... im awesome
the hotel game room|chandler|nearly whispering oh dear god, theres two of them
the hotel game room|mike|youre ready to play
the hotel game room|monica|hell, yeah
the hotel game room|chandler|to phoebe did you know this about him
the hotel game room|phoebe|no idea i though he was soft like you
the hotel game room|mike|wanna make it more interesting
the hotel game room|monica|how much were you thinking
the hotel game room|mike|ten bucks a game
the hotel game room|monica|make it fifty
the hotel game room|mike|ill make it a hundred
the hotel game room|monica|nearly shouting one thousand...
the hotel game room|chandler|interrupting her ok
the hotel game room|mike|to see who goes first, you got a quarter
the hotel game room|monica|going through her pockets no... to chandler and phoebe either of you girls got a quarter
the hotel game room|chandler|honey, try to focus the trash talk on him
the hotel game room|phoebe|picks up a coin from her bra monica, you call it.
the hotel game room|monica|heads no, tails heheheads
the hotel game room|phoebe|tails
the hotel game room|monica|angry ow, what are the chances they start playing again
the hotel game room|monica|ha my point
the hotel game room|mike|oh, no i dont think so you know, according to standard table tennis rules if at any time a player uses his non racket bearing hand to touch the playing surface he or she forfeits the point.
rachels hotel room|phoebe|smiling proudly he was a lawyer
rachels hotel room|alexandra steele|meteorologist pointing to the east coast... all these coasts having beautiful weather. in new york, its 72 and sunny
rachels hotel room|rachel|oh weather bitch turns the tv off someone knocks on the door
rachels hotel room|rachel|its open joey walks in hi, joe
rachels hotel room|joey|downhearted hey...
rachels hotel room|rachel|worried what, is everything ok
rachels hotel room|joey|uh... charlie and i broke up.
rachels hotel room|rachel|nooooo, why
rachels hotel room|joey|oh well, she said we have nothing in common.
rachels hotel room|rachel|laughing oh, thats crazy
rachels hotel room|joey|no, its not, we have nothing in common
rachels hotel room|rachel|... yeah, its true.
rachels hotel room|joey|i mean, she should be with someone like... ross you know what i mean, he uses all those big words too man, smart people are dull
rachels hotel room|rachel|pretending to be offended what, hey
rachels hotel room|joey|laughing sarcastically ok, rach he punches her on her shoulder mockingly, then goes and sits down on her bed
rachels hotel room|joey|i feel so stupid, you know why... why do i keep going after the wrong girls
rachels hotel room|rachel|wwhat are you, what are you talking about
rachels hotel room|joey|oh, cmon, i mean, theres you, then theres charlie, and its like... sighs what the hell is my problem oh he falls back on the bed
rachels hotel room|rachel|ok... uh... maybe youre not always going after the wrong girl...
rachels hotel room|joey|sitting up again im telling you, rach, charlie is not right for me
rachels hotel room|rachel|yeah, im not talking about her...
rachels hotel room|joey|but then who the waitress i went out with last month gives her a meaningful look
rachels hotel room|rachel|you know forget it
rachels hotel room|joey|stands up nononono, no who, who were you talking about
rachels hotel room|rachel|no, iiii dont, i actually dont know who im talking about so
rachels hotel room|joey|ok all right, well... im gonna see if i can get a room for the night and ill... ill see you later
rachels hotel room|rachel|yeah, sure joey walks out, while rachel is pensive. once hes out of her room, he suddenly realizes who she was talking about and goes back in. he looks at her in disbelief and she looks like she was caught redhanded
rachels hotel room|joey|you like me shuts the door
rachels hotel room|rachel|nearly whispering ok, lets not make a big thing about this
rachels hotel room|joey|shocked thats a huge thing
rachels hotel room|rachel|not working with me, joe heres the thing: lately i have been having thoughts pauses musings, if you will
rachels hotel room|joey|what... for how long
rachels hotel room|rachel|only like a month
rachels hotel room|joey|outraged a month
rachels hotel room|rachel|what the... dial it down joey goes to sit on the bed listen, ok, and maybe theyre crazy thoughts, but sometimes i do, i have, ive been thinking about... you know, us looks at joey, whos totally distraught ok, dial it up a little
rachels hotel room|joey|stands up i just have one question
rachels hotel room|rachel|shoot
rachels hotel room|joey|desperate what the hell are you doin
rachels hotel room|rachel|i dont know, im not trying to do anything, its just, we have such a good time when were together, you know... i mean, arent you just a... little curious... insinuating what that would be like...
rachels hotel room|joey|uh, am i curious i mean, i am as curious as... as... george
rachels hotel room|rachel|puzzled who...
rachels hotel room|joey|curious george see link you know, the monkey, and the guy with the yellow hat
rachels hotel room|rachel|oh yes, of course, i remember him
rachels hotel room|joey|yeah, he had a paper route.
rachels hotel room|rachel|yeah, he did smiling oh, see, this is what im talking about
rachels hotel room|joey|no, i know, yeah i know were great but rach no... this... this cant happen
rachels hotel room|rachel|but can it... just... happen a little bit
rachels hotel room|joey|charmed, but then recoiling no, no it cant happen at all
rachels hotel room|rachel|but why, why not
rachels hotel room|joey|because... look, no one wants this to happen more than me, ok in a trembling voice i have gone over this moment in my head a hundred times and not once did i ever say no sighs i couldnt do it to ross
rachels hotel room|rachel|but that wasnt gonna stop you before
rachels hotel room|joey|i know, i know but ive thought about it a lot since, and it just wouldnt be right... painfully im sorry...
rachels hotel room|rachel|regretful im sorry, too they look at each other sadly, then she recollects, and puts her hands over her eyes oh god i shouldnt have said anything
rachels hotel room|joey|no nononononono hey hey, well be fine li... hey, like you said: no big deal
rachels hotel room|rachel|its not a big deal
rachels hotel room|joey|no big deal
rachels hotel room|rachel|its so not a big deal
rachels hotel room|joey|yeah ill see ya later yeah
rachels hotel room|rachel|ok they shake hands, he walks out and shuts the door, then seems to change his mind, moves to open the door, than changes his mind again and leans over the door. just then, rachel opens the door
rachels hotel room|rachel|ok, i... joey falls backwards into the room
the hotel game room|rachel|aaahhhh joey hurriedly stands up, arms akimbo, gives her an embarrassed look and walks away
the hotel game room|monica|ooh im sorry i think, i think, that may have missed the table
the hotel game room|mike|do you
the hotel game room|monica|ah, yeah
the hotel game room|mike|do you
the hotel game room|monica|ah, yeaaah
the hotel game room|mike|do you
the hotel game room|monica|ah yeaaaah
the hotel game room|chandler|to phoebe do you really find this attractive on him
the hotel game room|phoebe|looking at mike oh, yeah turning to chandler are you telling me you... youre not even... a little turned on by monica, right now chandler turns to look at monica, who has the biggest hair ever, is flushed and in a sweat, and is decidedly sniffing her armpits
the hotel game room|chandler|i think this is the first time in our marriage that ive felt like the more attractive one.
the hotel game room|phoebe|cmon mike, you can beat her knock that dog off her head mike scores
the hotel game room|monica|oh, damn it
the hotel game room|phoebe|pointing at mike and shouting i sleep with him
the hotel game room|mike|boasting game, point
the hotel game room|monica|threatening dont get too cocky remember i won the last one oh, by the way, how did that feel, losing to a girl
the hotel game room|mike|you know, you should really look in a mirror before you call yourself that. they continue to play ping pong and then mike scores, winning the game
the hotel game room|monica|no, no, nooo
the hotel game room|mike|and thats how its done phoebe kisses him
the hotel game room|chandler|okaydokay, youve each won a game and ive lost whats felt like a year of my life. so everybody goes home a winner.
the hotel game room|monica|best out of three
the hotel game room|mike|thats what im thinking.
the hotel game room|chandler|should i use my invisibility to fight crime or for evil
the hotel game room|monica|to mike serve the ball, chump
the hotel game room|mike|doing monica and mumbling: serve the ball, chump.
hotels bar|phoebe|to mike ok mike, better come back mike, better come back.
hotels bar|mr. oberblau|im just saying, i have a cabin in the adirondacks if you ever want to get away from the city, well, thatd be pause just nifty
